clock,passenger_enter,passenger_leave,car_enter,car_leave,motorcycle_enter,motorcycle_leave,bicycle_enter,bicycle_leave,walker,car_parked,motorcycle_parked,bicycle_parked,car_cannot_park,motorcycle_cannot_park,bicycle_cannot_park,car_left_failed,motorcycle_left_failed,bicycle_left_failed,CPU_time(in second)
3,0,0,0,0,0,0,0,0,0,17,0,662,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,17,0,662,0,0,0,0,0,0,
5,2,2,0,0,1,1,0,0,2,17,0,662,0,0,0,0,0,0,
6,34,0,3,0,9,0,3,0,19,20,6,665,0,3,0,0,0,0,
7,17,0,5,0,0,0,1,0,11,22,6,666,3,0,0,0,0,0,
8,22,22,4,4,7,7,4,4,14,18,0,662,4,7,4,0,1,0,
9,9,9,2,2,3,3,2,2,4,18,0,662,0,0,0,0,0,0,
10,9,9,2,2,3,3,2,2,4,18,0,662,0,0,0,0,0,0,
11,10,10,2,2,3,3,2,2,6,18,0,662,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,18,0,662,0,0,0,0,0,0,
13,8,8,2,2,2,2,2,2,4,18,0,662,0,0,0,0,0,0,
14,15,15,3,3,4,4,3,3,10,18,0,662,0,0,0,0,0,0,
15,8,8,2,2,2,2,2,2,4,18,0,662,0,0,0,0,0,0,
16,8,8,2,2,2,2,2,2,4,18,0,662,0,0,0,0,0,0,
17,60,16,4,0,6,6,13,1,46,22,0,665,0,0,9,0,0,0,
18,6,59,1,5,2,15,1,5,36,17,0,661,1,0,0,0,13,0,
19,2,2,0,0,1,1,0,0,2,17,0,661,0,0,0,0,0,0,
20,23,23,5,5,7,7,5,5,12,17,0,661,0,1,0,0,1,0,
21,5,5,1,1,2,2,1,1,2,17,0,661,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,17,0,661,0,0,0,0,0,0,
23,19,19,4,4,6,6,4,4,10,17,0,661,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,17,0,661,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,17,0,661,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,17,0,661,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,17,0,661,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,17,0,661,0,0,0,0,0,0,
5,3,3,1,1,1,1,1,1,0,17,0,661,0,0,0,0,0,0,
6,22,0,2,0,6,0,2,0,12,19,6,663,0,0,0,0,0,0,
7,28,0,7,0,0,0,2,0,19,22,6,665,4,0,0,0,0,0,
8,18,18,4,4,5,5,4,4,10,18,1,662,4,5,3,0,0,0,
9,12,12,2,2,4,4,2,2,8,18,1,662,0,0,0,0,0,0,
10,8,8,2,2,2,2,2,2,4,18,1,662,0,0,0,0,0,0,
11,6,6,1,1,2,2,1,1,4,18,1,662,0,0,0,0,0,0,
12,6,6,1,1,2,2,1,1,4,18,1,662,0,0,0,0,0,0,
13,8,8,2,2,2,2,2,2,4,18,1,662,0,0,0,0,0,0,
14,18,18,4,4,5,5,4,4,10,18,1,662,0,0,0,0,0,0,
15,9,9,2,2,3,3,2,2,4,18,1,662,0,0,0,0,0,0,
16,6,6,1,1,2,2,1,1,4,18,1,662,0,0,0,0,0,0,
17,45,12,3,0,4,4,10,1,35,21,1,667,0,0,4,0,0,0,
18,5,55,1,5,2,14,1,5,32,17,0,663,0,0,0,0,11,0,
19,2,2,0,0,1,1,0,0,2,17,0,663,0,0,0,0,0,0,
20,20,20,4,4,6,6,4,4,12,17,0,663,0,1,0,0,1,0,
21,5,5,1,1,2,2,1,1,2,17,0,663,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,17,0,663,0,0,0,0,0,0,
23,22,22,4,4,7,7,4,4,14,17,0,660,0,0,3,0,0,0,
0,0,0,0,0,0,0,0,0,0,17,0,660,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,17,0,660,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,17,0,660,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,17,0,660,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,17,0,660,0,0,0,0,0,0,
5,4,4,1,1,1,1,1,1,2,17,0,660,0,0,0,0,0,0,
6,37,0,3,0,10,0,3,0,21,20,7,663,0,3,0,0,0,0,
7,16,0,4,0,0,0,1,0,11,22,7,664,2,0,0,0,0,0,
8,8,8,2,2,2,2,2,2,4,20,5,662,2,2,2,0,0,0,
9,12,12,2,2,4,4,2,2,8,20,3,662,0,2,0,0,0,0,
10,11,11,2,2,3,3,2,2,8,20,3,662,0,0,0,0,0,0,
11,6,6,1,1,2,2,1,1,4,20,3,662,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,20,3,662,0,0,0,0,0,0,
13,9,9,2,2,3,3,2,2,4,20,3,662,0,0,0,0,0,0,
14,12,12,2,2,4,4,2,2,8,20,3,662,0,0,0,0,0,0,
15,9,9,2,2,3,3,2,2,4,20,3,662,0,0,0,0,0,0,
16,12,12,2,2,4,4,2,2,8,20,3,662,0,0,0,0,0,0,
17,49,13,3,0,5,5,11,1,37,22,0,667,1,3,5,0,0,0,
18,4,42,1,4,1,11,1,4,24,18,0,664,1,0,0,0,10,0,
19,2,2,0,0,1,1,0,0,2,18,0,664,0,0,0,0,0,0,
20,25,25,5,5,8,8,5,5,14,17,0,664,1,4,0,0,4,0,
21,3,3,1,1,1,1,1,1,0,17,0,664,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,17,0,664,0,0,0,0,0,0,
23,16,16,3,3,5,5,3,3,10,17,0,664,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,17,0,664,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,17,0,664,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,17,0,664,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,17,0,664,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,17,0,664,0,0,0,0,0,0,
5,4,4,1,1,1,1,1,1,2,17,0,664,0,0,0,0,0,0,
6,25,0,2,0,7,0,2,0,14,19,6,666,0,1,0,0,0,0,
7,21,0,6,0,0,0,1,0,14,22,6,666,3,0,1,0,0,0,
8,20,20,4,4,6,6,4,4,12,18,0,662,4,6,4,0,0,0,
9,12,12,2,2,4,4,2,2,8,18,0,662,0,0,0,0,0,0,
10,7,7,1,1,2,2,1,1,6,18,0,662,0,0,0,0,0,0,
11,10,10,2,2,3,3,2,2,6,18,0,662,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,18,0,662,0,0,0,0,0,0,
13,7,7,1,1,2,2,1,1,6,18,0,662,0,0,0,0,0,0,
14,23,23,5,5,7,7,5,5,12,17,0,661,1,1,1,0,1,0,
15,7,7,1,1,2,2,1,1,6,17,0,661,0,0,0,0,0,0,
16,10,10,2,2,3,3,2,2,6,17,0,661,0,0,0,0,0,0,
17,45,12,3,0,4,4,10,1,35,20,0,669,0,0,1,0,0,0,
18,5,51,1,4,2,13,1,4,31,17,0,666,0,0,0,0,11,0,
19,4,4,1,1,1,1,1,1,2,17,0,666,0,0,0,0,0,0,
20,17,17,3,3,5,5,3,3,12,17,0,665,0,0,1,0,0,0,
21,2,2,0,0,1,1,0,0,2,17,0,665,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,17,0,665,0,0,0,0,0,0,
23,20,20,4,4,6,6,4,4,12,17,0,665,0,2,0,0,2,0,
0,0,0,0,0,0,0,0,0,0,17,0,665,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,17,0,665,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,17,0,665,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,17,0,665,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,17,0,665,0,0,0,0,0,0,
5,1,1,0,0,0,0,0,0,2,17,0,665,0,0,0,0,0,0,
6,24,0,2,0,6,0,2,0,14,19,5,667,0,1,0,0,0,0,
7,23,0,6,0,0,0,2,0,15,22,5,668,3,0,1,0,0,0,
8,21,21,4,4,6,6,4,4,14,18,0,664,4,6,4,0,1,0,
9,9,9,2,2,3,3,2,2,4,18,0,664,0,0,0,0,0,0,
10,9,9,2,2,3,3,2,2,4,18,0,664,0,0,0,0,0,0,
11,12,12,2,2,4,4,2,2,8,18,0,664,0,0,0,0,0,0,
12,3,3,1,1,1,1,1,1,0,18,0,664,0,0,0,0,0,0,
13,7,7,1,1,2,2,1,1,6,18,0,664,0,0,0,0,0,0,
14,18,18,4,4,5,5,4,4,10,18,0,664,0,0,0,0,0,0,
15,9,9,2,2,3,3,2,2,4,18,0,664,0,0,0,0,0,0,
16,8,8,2,2,2,2,2,2,4,18,0,664,0,0,0,0,0,0,
17,57,15,3,0,6,5,13,1,44,21,0,671,0,3,5,0,2,0,
18,5,53,1,5,2,14,1,5,30,17,0,667,0,0,0,0,12,0,
19,3,3,1,1,1,1,1,1,0,17,0,667,0,0,0,0,0,0,
20,14,14,3,3,4,4,3,3,8,17,0,667,0,0,0,0,0,0,
21,4,4,1,1,1,1,1,1,2,17,0,667,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,17,0,667,0,0,0,0,0,0,
23,11,11,2,2,3,3,2,2,8,17,0,667,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,17,0,667,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,17,0,667,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,17,0,667,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,17,0,667,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,17,0,667,0,0,0,0,0,0,
5,5,5,1,1,2,2,1,1,2,17,0,667,0,0,0,0,0,0,
6,25,0,2,0,7,0,2,0,14,19,4,669,0,3,0,0,0,0,
7,18,0,5,0,0,0,1,0,12,22,4,670,2,0,0,0,0,0,
8,20,20,4,4,6,6,4,4,12,18,0,666,4,6,4,0,2,0,
9,5,5,1,1,2,2,1,1,2,18,0,666,0,0,0,0,0,0,
10,6,6,1,1,2,2,1,1,4,18,0,666,0,0,0,0,0,0,
11,8,8,2,2,2,2,2,2,4,18,0,666,0,0,0,0,0,0,
12,6,6,1,1,2,2,1,1,4,18,0,666,0,0,0,0,0,0,
13,11,11,2,2,3,3,2,2,8,18,0,666,0,0,0,0,0,0,
14,9,9,2,2,3,3,2,2,4,18,0,666,0,0,0,0,0,0,
15,9,9,2,2,3,3,2,2,4,18,0,666,0,0,0,0,0,0,
16,6,6,1,1,2,2,1,1,4,18,0,666,0,0,0,0,0,0,
17,42,12,3,0,4,4,9,1,33,21,0,671,0,1,3,0,1,0,
18,7,66,1,6,2,17,1,6,40,16,0,666,0,0,0,0,15,0,
19,6,6,1,1,2,2,1,1,4,16,0,666,0,0,0,0,0,0,
20,13,13,3,3,4,4,3,3,6,16,0,666,0,0,0,0,0,0,
21,3,3,1,1,1,1,1,1,0,16,0,666,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,16,0,666,0,0,0,0,0,0,
23,12,12,2,2,4,4,2,2,8,16,0,666,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,16,0,666,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,16,0,666,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,16,0,666,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,16,0,666,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,16,0,666,0,0,0,0,0,0,
5,4,4,1,1,1,1,1,1,2,16,0,666,0,0,0,0,0,0,
6,14,0,1,0,4,0,1,0,8,17,4,667,0,0,0,0,0,0,
7,15,0,4,0,0,0,1,0,10,21,4,668,0,0,0,0,0,0,
8,15,15,3,3,4,4,3,3,10,19,0,667,2,4,1,0,0,0,
9,14,14,3,3,4,4,3,3,8,19,0,667,0,0,0,0,0,0,
10,7,7,1,1,2,2,1,1,6,19,0,667,0,0,0,0,0,0,
11,8,8,2,2,2,2,2,2,4,19,0,667,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,19,0,667,0,0,0,0,0,0,
13,11,11,2,2,3,3,2,2,8,19,0,667,0,0,0,0,0,0,
14,14,14,3,3,4,4,3,3,8,19,0,667,0,0,0,0,0,0,
15,6,6,1,1,2,2,1,1,4,19,0,667,0,0,0,0,0,0,
16,8,8,2,2,2,2,2,2,4,19,0,667,0,0,0,0,0,0,
17,52,14,3,0,5,5,11,1,41,22,0,667,0,0,10,0,0,0,
18,7,68,1,6,2,18,1,6,41,16,0,662,1,0,0,0,16,0,
19,5,5,1,1,2,2,1,1,2,16,0,662,0,0,0,0,0,0,
20,21,21,4,4,6,6,4,4,14,16,0,662,0,0,0,0,0,0,
21,6,6,1,1,2,2,1,1,4,16,0,662,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,16,0,662,0,0,0,0,0,0,
23,13,13,3,3,4,4,3,3,6,16,0,662,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,16,0,662,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,16,0,662,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,16,0,662,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,16,0,662,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,16,0,662,0,0,0,0,0,0,
5,4,4,1,1,1,1,1,1,2,16,0,662,0,0,0,0,0,0,
6,27,0,2,0,7,0,2,0,16,18,7,664,0,0,0,0,0,0,
7,13,0,3,0,0,0,1,0,9,21,7,664,0,0,1,0,0,0,
8,13,13,3,3,4,4,3,3,6,19,3,661,2,4,3,0,0,0,
9,12,12,2,2,4,4,2,2,8,19,3,661,0,0,0,0,0,0,
10,8,8,2,2,2,2,2,2,4,19,3,661,0,0,0,0,0,0,
11,8,8,2,2,2,2,2,2,4,19,3,661,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,19,3,661,0,0,0,0,0,0,
13,8,8,2,2,2,2,2,2,4,19,3,661,0,0,0,0,0,0,
14,19,19,4,4,6,6,4,4,10,18,0,661,1,3,0,0,0,0,
15,9,9,2,2,3,3,2,2,4,18,0,661,0,0,0,0,0,0,
16,11,11,2,2,3,3,2,2,8,18,0,661,0,0,0,0,0,0,
17,58,16,3,0,6,6,13,1,45,21,0,667,0,1,6,0,1,0,
18,6,65,1,6,2,17,1,6,38,16,0,662,0,0,0,0,15,0,
19,4,4,1,1,1,1,1,1,2,16,0,662,0,0,0,0,0,0,
20,17,17,3,3,5,5,3,3,12,16,0,662,0,0,0,0,0,0,
21,3,3,1,1,1,1,1,1,0,16,0,662,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,16,0,662,0,0,0,0,0,0,
23,17,17,3,3,5,5,3,3,12,16,0,662,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,16,0,662,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,16,0,662,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,16,0,662,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,16,0,662,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,16,0,662,0,0,0,0,0,0,
5,4,4,1,1,1,1,1,1,2,16,0,662,0,0,0,0,0,0,
6,38,0,3,0,10,0,3,0,22,19,6,665,0,4,0,0,0,0,
7,11,0,3,0,0,0,1,0,7,22,6,666,0,0,0,0,0,0,
8,19,19,4,4,6,6,4,4,10,18,0,662,4,6,4,0,0,0,
9,15,15,3,3,4,4,3,3,10,18,0,662,0,0,0,0,0,0,
10,4,4,1,1,1,1,1,1,2,18,0,662,0,0,0,0,0,0,
11,11,11,2,2,3,3,2,2,8,18,0,662,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,18,0,662,0,0,0,0,0,0,
13,9,9,2,2,3,3,2,2,4,18,0,662,0,0,0,0,0,0,
14,20,20,4,4,6,6,4,4,12,18,0,662,0,0,0,0,0,0,
15,7,7,1,1,2,2,1,1,6,18,0,662,0,0,0,0,0,0,
16,8,8,2,2,2,2,2,2,4,18,0,662,0,0,0,0,0,0,
17,52,14,3,0,5,5,11,1,41,21,0,667,0,0,5,0,0,0,
18,6,62,1,5,2,16,1,5,38,17,0,663,0,0,0,0,14,0,
19,5,5,1,1,2,2,1,1,2,17,0,663,0,0,0,0,0,0,
20,20,20,4,4,6,6,4,4,12,17,0,663,0,1,0,0,1,0,
21,5,5,1,1,2,2,1,1,2,17,0,663,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,17,0,663,0,0,0,0,0,0,
23,14,14,3,3,4,4,3,3,8,17,0,663,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,17,0,663,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,17,0,663,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,17,0,663,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,17,0,663,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,17,0,663,0,0,0,0,0,0,
5,6,6,1,1,2,2,1,1,4,17,0,663,0,0,0,0,0,0,
6,23,0,2,0,6,0,2,0,13,19,6,665,0,0,0,0,0,0,
7,24,0,6,0,0,0,2,0,16,22,6,666,3,0,1,0,0,0,
8,21,21,4,4,6,6,4,4,14,18,0,662,4,6,4,0,0,0,
9,9,9,2,2,3,3,2,2,4,18,0,662,0,0,0,0,0,0,
10,10,10,2,2,3,3,2,2,6,18,0,662,0,0,0,0,0,0,
11,7,7,1,1,2,2,1,1,6,18,0,662,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,18,0,662,0,0,0,0,0,0,
13,7,7,1,1,2,2,1,1,6,18,0,662,0,0,0,0,0,0,
14,15,15,3,3,4,4,3,3,10,18,0,662,0,0,0,0,0,0,
15,9,9,2,2,3,3,2,2,4,18,0,662,0,0,0,0,0,0,
16,7,7,1,1,2,2,1,1,6,18,0,662,0,0,0,0,0,0,
17,45,12,3,0,4,4,10,1,35,21,0,669,0,0,2,0,0,0,
18,7,67,1,6,2,17,1,6,41,16,0,664,0,0,0,0,15,0,
19,3,3,1,1,1,1,1,1,0,16,0,664,0,0,0,0,0,0,
20,14,14,3,3,4,4,3,3,8,16,0,664,0,0,0,0,0,0,
21,4,4,1,1,1,1,1,1,2,16,0,664,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,16,0,664,0,0,0,0,0,0,
23,15,15,3,3,4,4,3,3,10,16,0,664,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,16,0,664,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,16,0,664,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,16,0,664,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,16,0,664,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,16,0,664,0,0,0,0,0,0,
5,5,5,1,1,2,2,1,1,2,16,0,664,0,0,0,0,0,0,
6,22,0,2,0,6,0,2,0,12,18,6,666,0,0,0,0,0,0,
7,13,0,3,0,0,0,1,0,9,21,6,666,0,0,1,0,0,0,
8,15,15,3,3,4,4,3,3,10,19,2,663,2,4,3,0,0,0,
9,11,11,2,2,3,3,2,2,8,19,2,663,0,0,0,0,0,0,
10,9,9,2,2,3,3,2,2,4,19,2,663,0,0,0,0,0,0,
11,7,7,1,1,2,2,1,1,6,19,2,663,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,19,2,663,0,0,0,0,0,0,
13,6,6,1,1,2,2,1,1,4,19,2,663,0,0,0,0,0,0,
14,6,6,1,1,2,2,1,1,4,19,2,663,0,0,0,0,0,0,
15,13,13,3,3,4,4,3,3,6,19,2,663,0,0,0,0,0,0,
16,6,6,1,1,2,2,1,1,4,19,2,663,0,0,0,0,0,0,
17,48,13,3,0,5,5,11,1,36,22,1,665,0,1,8,0,0,0,
18,7,67,1,6,2,17,1,6,41,16,0,660,1,0,0,0,14,0,
19,3,3,1,1,1,1,1,1,0,16,0,660,0,0,0,0,0,0,
20,16,16,3,3,5,5,3,3,10,16,0,660,0,0,0,0,0,0,
21,3,3,1,1,1,1,1,1,0,16,0,660,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,16,0,660,0,0,0,0,0,0,
23,13,13,3,3,4,4,3,3,6,16,0,660,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,16,0,660,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,16,0,660,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,16,0,660,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,16,0,660,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,16,0,660,0,0,0,0,0,0,
5,5,5,1,1,2,2,1,1,2,16,0,660,0,0,0,0,0,0,
6,24,0,2,0,6,0,2,0,14,18,6,662,0,0,0,0,0,0,
7,19,0,5,0,0,0,1,0,13,22,6,663,1,0,0,0,0,0,
8,15,15,3,3,4,4,3,3,10,19,3,661,3,3,2,0,0,0,
9,15,15,3,3,4,4,3,3,10,19,3,661,0,0,0,0,0,0,
10,11,11,2,2,3,3,2,2,8,19,3,661,0,0,0,0,0,0,
11,5,5,1,1,2,2,1,1,2,19,3,661,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,19,3,661,0,0,0,0,0,0,
13,9,9,2,2,3,3,2,2,4,19,3,661,0,0,0,0,0,0,
14,19,19,4,4,6,6,4,4,10,18,0,661,1,3,0,0,0,0,
15,9,9,2,2,3,3,2,2,4,18,0,661,0,0,0,0,0,0,
16,9,9,2,2,3,3,2,2,4,18,0,661,0,0,0,0,0,0,
17,45,12,3,0,4,4,10,1,35,21,0,669,0,0,1,0,0,0,
18,6,58,1,5,2,15,1,5,35,17,0,665,0,0,0,0,13,0,
19,5,5,1,1,2,2,1,1,2,17,0,665,0,0,0,0,0,0,
20,18,18,4,4,5,5,4,4,10,17,0,664,0,0,1,0,0,0,
21,4,4,1,1,1,1,1,1,2,17,0,664,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,17,0,664,0,0,0,0,0,0,
23,17,17,3,3,5,5,3,3,12,17,0,664,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,17,0,664,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,17,0,664,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,17,0,664,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,17,0,664,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,17,0,664,0,0,0,0,0,0,
5,3,3,1,1,1,1,1,1,0,17,0,664,0,0,0,0,0,0,
6,28,0,2,0,7,0,2,0,17,19,6,666,0,1,0,0,0,0,
7,14,0,4,0,0,0,1,0,9,22,6,666,1,0,1,0,0,0,
8,17,17,3,3,5,5,3,3,12,19,1,663,3,5,3,0,0,0,
9,14,14,3,3,4,4,3,3,8,19,1,663,0,0,0,0,0,0,
10,10,10,2,2,3,3,2,2,6,19,1,663,0,0,0,0,0,0,
11,6,6,1,1,2,2,1,1,4,19,1,663,0,0,0,0,0,0,
12,5,5,1,1,2,2,1,1,2,19,1,663,0,0,0,0,0,0,
13,9,9,2,2,3,3,2,2,4,19,1,663,0,0,0,0,0,0,
14,20,20,4,4,6,6,4,4,12,18,0,663,1,2,0,0,1,0,
15,9,9,2,2,3,3,2,2,4,18,0,663,0,0,0,0,0,0,
16,6,6,1,1,2,2,1,1,4,18,0,663,0,0,0,0,0,0,
17,57,16,3,0,6,6,13,1,44,21,0,671,0,3,4,0,3,0,
18,6,60,1,5,2,16,1,5,36,17,0,667,0,0,0,0,14,0,
19,4,4,1,1,1,1,1,1,2,17,0,667,0,0,0,0,0,0,
20,18,18,4,4,5,5,4,4,10,17,0,666,0,1,1,0,1,0,
21,2,2,0,0,1,1,0,0,2,17,0,666,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,17,0,666,0,0,0,0,0,0,
23,12,12,2,2,4,4,2,2,8,17,0,666,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,17,0,666,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,17,0,666,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,17,0,666,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,17,0,666,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,17,0,666,0,0,0,0,0,0,
5,5,5,1,1,2,2,1,1,2,17,0,666,0,0,0,0,0,0,
6,16,0,1,0,4,0,1,0,10,18,4,667,0,0,0,0,0,0,
7,9,0,2,0,0,0,1,0,6,20,4,668,0,0,0,0,0,0,
8,28,28,6,6,8,8,6,6,16,16,0,664,4,8,4,0,4,0,
9,13,13,3,3,4,4,3,3,6,16,0,664,0,0,0,0,0,0,
10,7,7,1,1,2,2,1,1,6,16,0,664,0,0,0,0,0,0,
11,6,6,1,1,2,2,1,1,4,16,0,664,0,0,0,0,0,0,
12,5,5,1,1,2,2,1,1,2,16,0,664,0,0,0,0,0,0,
13,10,10,2,2,3,3,2,2,6,16,0,664,0,0,0,0,0,0,
14,14,14,3,3,4,4,3,3,8,16,0,664,0,0,0,0,0,0,
15,9,9,2,2,3,3,2,2,4,16,0,664,0,0,0,0,0,0,
16,12,12,2,2,4,4,2,2,8,16,0,664,0,0,0,0,0,0,
17,46,13,3,0,5,5,10,1,35,19,0,669,0,1,4,0,1,0,
18,6,65,1,6,2,17,1,6,38,14,0,664,0,0,0,0,15,0,
19,2,2,0,0,1,1,0,0,2,14,0,664,0,0,0,0,0,0,
20,26,26,5,5,8,8,5,5,16,14,0,664,0,4,0,0,4,0,
21,4,4,1,1,1,1,1,1,2,14,0,664,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,14,0,664,0,0,0,0,0,0,
23,16,16,3,3,5,5,3,3,10,14,0,664,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,14,0,664,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,14,0,664,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,14,0,664,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,14,0,664,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,14,0,664,0,0,0,0,0,0,
5,5,5,1,1,2,2,1,1,2,14,0,664,0,0,0,0,0,0,
6,27,0,2,0,7,0,2,0,16,16,6,666,0,1,0,0,0,0,
7,22,0,6,0,0,0,1,0,15,22,6,666,0,0,1,0,0,0,
8,20,20,4,4,6,6,4,4,12,18,0,662,4,6,4,0,0,0,
9,9,9,2,2,3,3,2,2,4,18,0,662,0,0,0,0,0,0,
10,7,7,1,1,2,2,1,1,6,18,0,662,0,0,0,0,0,0,
11,6,6,1,1,2,2,1,1,4,18,0,662,0,0,0,0,0,0,
12,5,5,1,1,2,2,1,1,2,18,0,662,0,0,0,0,0,0,
13,8,8,2,2,2,2,2,2,4,18,0,662,0,0,0,0,0,0,
14,14,14,3,3,4,4,3,3,8,18,0,662,0,0,0,0,0,0,
15,4,4,1,1,1,1,1,1,2,18,0,662,0,0,0,0,0,0,
16,10,10,2,2,3,3,2,2,6,18,0,662,0,0,0,0,0,0,
17,48,13,3,0,5,5,11,1,36,21,0,669,0,1,3,0,1,0,
18,6,55,1,5,2,14,1,5,33,17,0,665,0,0,0,0,12,0,
19,2,2,0,0,1,1,0,0,2,17,0,665,0,0,0,0,0,0,
20,25,25,5,5,8,8,5,5,14,17,0,665,0,4,0,0,4,0,
21,4,4,1,1,1,1,1,1,2,17,0,665,0,0,0,0,0,0,
